Date Time,Stock,Exchange,MG,MM,JS,JSratio,Permits,Starts,Completed,Unsold,Interest,JW,Reg
1992. 12,696.3,788.4,47.013999999999996,,,,,,,,13.52,,US
1993. 01,668.8,794.0,47.18,,,,,,,,12.42,,US
1993. 02,645.9,794.9,47.388999999999996,,,,,,,,11.2,,US
1993. 03,713.5,794.0,47.93,,,,,,,,10.99,,US
1993. 04,719.8,795.9,48.263999999999996,,,,,,,,10.74,,US
1993. 05,760.4,801.1,48.597,,,,,,,,11.15,,US
1993. 06,752.0,803.7,48.763999999999996,,,,,,,,12.98,,US
1993. 07,708.5,806.6,48.763999999999996,,,,,,,,14.01,,US
1993. 08,692.5,808.4,48.888999999999996,,,,,,,,13.53,,US
1993. 09,733.0,808.8,48.93,,,,,,,,12.55,,US
1993. 10,798.4,808.2,49.013000000000005,,,,,,,,12.17,,US
1993. 11,848.8,807.6,48.972,,,,,,,,11.5,,US
1993. 12,890.4,808.1,49.138000000000005,,,,,,,,11.55,,US
1994. 01,933.3,808.1,49.513999999999996,,,,,,,,10.6,,US
1994. 02,889.2,808.0,50.055,,,,,,,,10.97,,US
1994. 03,884.0,806.5,50.306000000000004,,,,,,,,12.0,,US
1994. 04,942.4,807.5,50.723,,,,,,,,11.57,,US
1994. 05,926.7,806.1,50.973,,,,,,,,11.73,,US
1994. 06,944.7,805.5,51.348,,,,,,,,12.59,,US
1994. 07,938.9,802.6,51.638999999999996,,,,,,,,12.49,,US
1994. 08,1002.4,801.1,51.723,,,,,,,,14.9,,US
1994. 09,1085.3,798.9,51.765,,,,,,,,12.41,,US
1994. 10,1110.5,796.9,51.473,,,,,,,,11.54,,US
1994. 11,1040.7,794.3,51.348,,,,,,,,12.71,,US
1994. 12,965.3,788.7,51.39,,,,,,,,14.0,,US
1995. 01,929.7,786.7,52.306999999999995,,,,,,,,15.53,,US
1995. 02,942.4,786.0,52.629,,,,,,,,15.25,,US
1995. 03,902.7,771.5,53.056999999999995,,,,,,,,12.12,,US
1995. 04,884.2,761.8,53.486000000000004,,,,,,,,12.52,,US
1995. 05,884.3,760.1,53.861000000000004,,,,,,,,13.51,,US
1995. 06,945.7,758.1,53.54,,,,,,,,12.7,,US
1995. 07,916.9,756.5,53.54,,,,,,,,11.3,,US
1995. 08,971.2,777.1,53.861000000000004,,,,,,,,11.63,,US
1995. 09,999.0,768.4,54.128,,,,,,,,11.35,,US
1995. 10,957.3,765.5,53.968,,,,,,,,11.06,,US
1995. 11,918.1,769.2,53.861000000000004,,,,,,,,11.31,,US
1995. 12,866.1,774.7,54.343,,,,,,,,10.98,,US
1996. 01,874.8,784.3,54.931000000000004,,,,,,,,10.46,,US
1996. 02,857.4,780.7,55.413000000000004,,,,,,,,10.71,,US
1996. 03,920.2,782.7,55.574,,,,,,,,10.33,,US
1996. 04,942.6,778.7,56.003,,,,,,,,9.46,,US
1996. 05,867.7,787.9,56.378,,,,,,,,11.41,,US
1996. 06,832.2,810.6,56.483000000000004,,,,,,,,12.38,,US
1996. 07,805.4,813.3,56.858000000000004,,,,,,,,12.96,,US
1996. 08,783.4,819.4,57.02,,,,,,,,15.41,,US
1996. 09,806.7,821.2,57.233000000000004,,,,,,,,13.9,,US
1996. 10,740.9,831.3,57.18,,,,,,,,14.41,,US
1996. 11,690.6,828.7,57.126999999999995,,,,,,,,14.38,,US
1996. 12,669.6,844.2,57.394,,,,,,,,12.51,,US
1997. 01,698.1,861.3,57.823,,,,218.0,,,,11.39,,US
1997. 02,656.7,863.9,58.091,,,,433.0,,,,11.49,,US
1997. 03,694.3,897.1,58.196999999999996,,,,765.0,,,,12.95,,US
1997. 04,713.1,892.1,58.465,,,,1131.0,,,,13.0,,US
1997. 05,765.2,891.8,58.251000000000005,,,,743.0,,,,12.45,,US
1997. 06,752.3,888.1,58.358000000000004,,,,755.0,,,,11.19,,US
1997. 07,740.5,892.0,58.571999999999996,,,,710.0,,,,11.44,,US
1997. 08,676.5,902.0,59.053000000000004,,,,238.0,,,,12.45,,US
1997. 09,584.1,914.8,59.537,,,,203.0,,,,13.25,,US
1997. 10,494.1,965.1,59.428999999999995,,,,2339.0,,,,13.64,,US
1997. 11,390.3,1163.8,59.75,,,,191.0,,,,14.09,,US
1997. 12,475.2,1415.2,61.035,,,,428.0,,,,21.58,,US
1998. 01,525.2,1572.9,63.016999999999996,,,,1015.0,,,,25.63,,US
1998. 02,523.0,1640.1,64.033,,,,64.0,,,,23.53,,US
1998. 03,444.2,1378.8,64.194,,,,82.0,,,,22.62,,US
1998. 04,356.3,1338.2,64.354,,,,136.0,,,,21.23,,US
1998. 05,313.3,1410.8,64.14,,,,34.0,,,,18.45,,US
1998. 06,327.8,1385.2,63.98,,,,,,,,16.25,,US
1998. 07,312.8,1236.0,63.765,,,,78.0,,,,12.67,,US
1998. 08,312.2,1331.8,63.711999999999996,,,,196.0,,,,9.53,,US
1998. 09,358.8,1373.6,63.926,,,,1644.0,,,,8.43,,US
1998. 10,429.2,1313.8,64.408,,,,186.0,,,,7.27,,US
1998. 11,524.7,1243.7,64.194,,,,56.0,,,,7.24,,US
1998. 12,597.6,1207.8,64.14,,,,45.0,,,,6.96,,US
1999. 01,533.0,1175.3,63.98,,,,49.0,,,,6.35,,US
1999. 02,586.2,1222.4,64.408,,,,40.0,,,,5.65,,US
1999. 03,721.1,1224.7,64.408,,,,76.0,,,,5.03,,US
1999. 04,745.4,1176.4,64.675,,,,141.0,,,,4.82,,US
1999. 05,841.4,1186.3,64.622,,,,104.0,,,,4.8,,US
1999. 06,971.4,1155.9,64.301,,,,102.0,,,,4.81,,US
1999. 07,933.1,1206.9,64.033,,,,144.0,,,,4.84,,US
1999. 08,926.9,1184.9,64.675,,,,100.0,,,,4.75,,US
1999. 09,828.6,1218.7,65.104,,,,121.0,,,,4.74,,US
1999. 10,950.1,1200.5,65.692,,,,273.0,,,,4.75,,US
1999. 11,984.5,1157.5,65.265,,,,1342.0,,,,4.75,,US
1999. 12,952.5,1145.4,65.05,,,,4295.0,,,,4.77,,US
2000. 01,902.7,1122.1,65.283,,,,63.0,,,,4.77,,US
2000. 02,878.4,1131.8,65.744,,,,220.0,,,,5.0,,US
2000. 03,779.8,1108.3,65.875,,,,149.0,,,,5.1,,US
2000. 04,720.8,1110.3,65.415,,,,412.0,,,,5.1,,US
2000. 05,795.1,1133.8,65.01899999999999,,,,145.0,,,,5.13,,US
2000. 06,794.1,1114.8,65.34899999999999,,,,868.0,,,,5.14,,US
2000. 07,720.4,1116.2,65.613,,,,156.0,,,,5.16,,US
2000. 08,622.9,1108.8,66.07300000000001,,,,139.0,,,,5.17,,US
2000. 09,548.1,1115.0,66.929,,,,573.0,,,,5.16,,US
2000. 10,544.1,1136.7,66.666,,,,3466.0,,,,5.36,,US
2000. 11,526.4,1195.3,66.139,,,,1539.0,,,,5.38,,US
2000. 12,585.0,1259.7,66.403,,,,940.0,,,,5.39,,US
2001. 01,593.4,1265.5,67.392,,,,198.0,,,,5.32,,US
2001. 02,543.9,1245.7,67.78699999999999,,,,185.0,,,,5.13,,US
2001. 03,530.3,1328.0,68.182,,,,701.0,,,,5.03,,US
2001. 04,600.7,1324.7,68.445,,,,1248.0,,,,5.01,,US
2001. 05,602.9,1292.9,68.51100000000001,,,,1439.0,,,,5.02,,US
2001. 06,554.1,1300.7,68.709,,,,773.0,,,,5.02,,US
2001. 07,567.7,1301.4,68.774,,,,595.0,,,,4.81,,US
2001. 08,504.0,1283.8,69.038,,,,1189.0,,,,4.6,,US
2001. 09,523.3,1309.1,68.971,,,,650.0,,,,4.33,,US
2001. 10,604.9,1296.1,68.906,,,,382.0,,,,4.02,,US
2001. 11,666.0,1274.0,68.445,,,,724.0,,,,4.03,,US
2001. 12,739.0,1326.1,68.642,,,,2280.0,,,,4.01,,US
2002. 01,774.4,1314.8,68.84,,,,884.0,,,,3.99,,US
2002. 02,864.7,1327.7,69.366,,,,882.0,,,,4.02,,US
2002. 03,894.0,1326.4,69.697,,,,2685.0,,,,4.03,,US
2002. 04,842.2,1292.2,69.96,,,,1312.0,,,,4.03,,US
2002. 05,784.3,1233.3,70.355,,,,1280.0,,,,4.26,,US
2002. 06,753.7,1201.8,70.22399999999999,,,,726.0,,,,4.31,,US
2002. 07,713.2,1197.0,69.96,,,,295.0,,,,4.29,,US
2002. 08,703.0,1200.5,70.619,,,,296.0,,,,4.31,,US
2002. 09,642.2,1225.5,71.278,,,,681.0,,,,4.33,,US
2002. 10,679.7,1233.4,70.883,,,,3274.0,,,,4.33,,US
2002. 11,699.8,1208.0,70.883,,,,502.0,,,,4.31,,US
2002. 12,631.0,1200.4,71.015,,,,733.0,,,,4.33,,US
2003. 01,591.6,1170.5,71.475,,,,797.0,,,,4.3,,US
2003. 02,550.8,1186.8,71.936,,,,326.0,,,,4.32,,US
2003. 03,585.9,1252.9,72.858,,,,323.0,,,,4.25,,US
2003. 04,613.5,1213.1,72.46300000000001,,,,596.0,,,,4.26,,US
2003. 05,663.2,1206.6,72.331,,,,1845.0,,,,4.09,,US
2003. 06,703.5,1193.1,72.265,,,,316.0,,,,4.03,,US
2003. 07,731.7,1180.0,72.265,,,,1489.0,,,,3.85,,US
2003. 08,742.3,1179.9,72.793,,,,1244.0,,,,3.77,,US
2003. 09,756.5,1150.2,73.32,,,,417.0,,,,3.76,,US
2003. 10,789.1,1177.3,73.452,,,,1580.0,,,,3.77,,US
2003. 11,801.2,1202.6,73.122,51.5,53.1,,234.0,,,,3.8,,US
2003. 12,845.5,1197.8,73.517,51.1,52.3,,3314.0,,,,3.79,,US
2004. 01,867.5,1173.6,73.913,51.1,52.4,,440.0,,,,3.8,,US
2004. 02,875.6,1174.5,74.506,51.2,53.0,,179.0,,,,3.78,,US
2004. 03,907.1,1153.6,75.23,51.6,53.5,,380.0,,,,3.77,,US
2004. 04,798.8,1167.7,75.164,52.1,53.7,,1236.0,,,,3.77,,US
2004. 05,771.6,1165.7,75.09899999999999,52.7,53.8,,291.0,,,,3.77,,US
2004. 06,746.1,1152.5,75.164,52.8,53.4,,2653.0,,,,3.78,,US
2004. 07,770.3,1168.3,75.559,52.9,52.9,,248.0,,,,3.78,,US
2004. 08,835.9,1153.8,76.285,52.9,52.8,,2487.0,,,,3.62,,US
2004. 09,849.1,1147.9,76.285,53.0,53.0,,200.0,,,,3.53,,US
2004. 10,863.1,1126.0,76.35,53.3,53.2,,379.0,,,,3.53,,US
2004. 11,873.1,1047.9,75.691,53.6,53.0,,1280.0,,,,3.36,,US
2004. 12,903.4,1043.8,75.82300000000001,53.6,52.9,,2608.0,,,,3.28,,US
2005. 01,964.5,1026.4,76.661,53.6,52.9,,351.0,,,,3.27,,US
2005. 02,988.2,1008.1,76.972,53.7,52.9,,2369.0,,,,3.27,,US
2005. 03,955.4,1024.3,77.672,53.9,53.1,,3767.0,,,,3.25,,US
2005. 04,939.0,1002.5,77.672,54.5,53.5,,427.0,,,,3.26,,US
2005. 05,991.3,1002.5,77.595,55.0,53.8,,156.0,,,,3.3,,US
2005. 06,1058.7,1024.4,77.439,55.5,54.0,,1114.0,,,,3.28,,US
2005. 07,1101.8,1028.3,77.672,55.8,54.3,,878.0,,,,3.25,,US
2005. 08,1171.0,1031.0,77.906,56.3,54.9,,295.0,,,,3.25,,US
2005. 09,1190.9,1038.0,78.449,56.8,55.5,,166.0,,,,3.25,,US
2005. 10,1253.3,1042.7,78.294,56.8,55.6,,376.0,,,,3.44,,US
2005. 11,1338.8,1036.3,78.061,56.7,55.4,,505.0,,,,3.5,,US
2005. 12,1379.3,1013.0,78.449,56.7,55.5,,75.0,,,,3.69,,US
2006. 01,1341.7,971.0,78.76,56.9,55.8,,209.0,,,,3.75,,US
2006. 02,1331.7,969.0,78.839,57.0,56.0,,71.0,,,,3.92,,US
2006. 03,1415.9,975.9,79.46,57.6,56.7,,1554.0,,,,3.98,,US
2006. 04,1388.8,945.7,79.538,58.2,57.3,,280.0,,,,3.97,,US
2006. 05,1249.2,947.4,79.84899999999999,59.3,58.3,,1621.0,,,,3.96,,US
2006. 06,1278.0,960.3,79.616,60.0,58.8,,551.0,,,,4.16,,US
2006. 07,1316.1,953.1,80.005,60.3,59.1,,1398.0,,,,4.21,,US
2006. 08,1356.5,959.6,80.627,60.6,59.3,,591.0,,,,4.42,,US
2006. 09,1354.0,945.2,80.938,61.3,59.8,,436.0,,,,4.48,,US
2006. 10,1403.9,944.2,80.471,62.7,61.0,,645.0,,,,4.48,,US
2006. 11,1418.8,929.9,80.005,64.9,62.7,,2388.0,,,,4.47,,US
2006. 12,1379.3,929.6,80.316,66.2,63.8,,3649.0,,,,4.49,,US
2007. 01,1434.9,940.9,80.393,67.4,64.7,,183.0,,,1180.0,4.63,,US
2007. 02,1431.6,938.3,80.938,68.0,65.3,,1173.0,,,1210.0,4.6,,US
2007. 03,1517.1,940.3,81.482,68.5,65.7,,685.0,,,1687.0,4.6,,US
2007. 04,1614.9,929.4,81.715,69.0,66.1,,2281.0,,,1521.0,4.68,,US
2007. 05,1754.3,929.9,81.87100000000001,69.3,66.2,,244.0,,,1500.0,4.62,,US
2007. 06,1911.6,926.8,81.87100000000001,70.0,66.7,,1787.0,,,1528.0,4.54,,US
2007. 07,1815.0,923.2,82.26,70.1,66.8,,4248.0,,,1741.0,4.67,,US
2007. 08,1879.0,939.9,82.415,70.1,66.8,,1506.0,,,1564.0,4.91,,US
2007. 09,2004.6,920.7,83.037,70.1,66.9,,4007.0,,,3240.0,4.97,,US
2007. 10,1924.8,907.4,83.11399999999999,70.6,66.9,,1265.0,,,3590.0,5.0,,US
2007. 11,1904.0,929.6,83.193,71.0,67.1,,3969.0,,,3536.0,5.0,,US
2007. 12,1732.3,938.2,83.425,71.2,66.9,,3159.0,,,7672.0,4.99,,US
2008. 01,1689.5,943.9,83.89200000000001,71.4,67.4,,105.0,,,6922.0,4.99,,US
2008. 02,1651.2,937.3,84.20299999999999,71.5,67.4,,105.0,,,7350.0,4.97,,US
2008. 03,1776.6,991.7,85.13600000000001,71.7,67.5,,152.0,,,8496.0,4.97,,US
2008. 04,1846.8,999.7,85.603,71.8,68.1,,391.0,,,9105.0,4.99,,US
2008. 05,1758.2,1031.4,86.45700000000001,71.9,68.1,,612.0,,,9575.0,4.99,,US
2008. 06,1569.6,1043.4,87.08,72.1,69.1,,174.0,,,9633.0,4.93,,US
2008. 07,1537.6,1008.5,87.70200000000001,71.9,68.9,,145.0,,,9718.0,4.98,,US
2008. 08,1446.6,1081.8,87.624,72.2,68.8,,104.0,,,9728.0,5.21,,US
2008. 09,1201.7,1187.7,87.54700000000001,72.3,68.9,,1348.0,,,9520.0,5.21,,US
2008. 10,1074.0,1291.4,87.54700000000001,72.4,68.7,,298.0,,,9449.0,4.89,,US
2008. 11,1114.9,1482.7,87.15799999999999,72.3,68.6,,213.0,,,9471.0,4.0,,US
2008. 12,1156.4,1257.5,87.08,71.9,68.0,,1218.0,,,9569.0,3.27,,US
2009. 01,1139.8,1368.5,86.925,71.7,67.6,68.0,72.0,,,9486.0,2.43,,US
2009. 02,1140.5,1516.4,87.779,71.4,67.2,67.9,108.0,,,9668.0,2.06,,US
2009. 03,1322.1,1377.1,88.169,71.3,67.1,67.8,312.0,,,9577.0,1.77,,US
2009. 04,1400.5,1348.0,88.324,71.4,67.4,68.2,169.0,,,9084.0,1.79,,US
2009. 05,1395.2,1272.9,88.324,71.5,67.3,68.2,101.0,,,7991.0,1.91,,US
2009. 06,1460.0,1284.7,88.24600000000001,71.7,67.4,67.9,117.0,,,8032.0,1.93,,US
2009. 07,1577.9,1240.5,88.712,72.1,67.9,68.0,96.0,,,7962.0,1.94,,US
2009. 08,1659.5,1244.9,89.023,72.5,68.2,68.0,1752.0,,,7769.0,1.98,,US
2009. 09,1630.6,1188.7,88.946,72.9,69.0,68.3,171.0,,,7478.0,1.98,,US
2009. 10,1583.5,1200.6,88.712,73.2,69.4,68.5,139.0,,,7488.0,2.0,,US
2009. 11,1646.6,1167.4,88.946,73.7,70.0,68.7,171.0,,,8025.0,2.0,,US
2009. 12,1682.2,1167.6,89.023,74.1,70.3,68.6,3520.0,,,7106.0,2.0,,US
2010. 01,1599.0,1156.5,89.943,74.3,70.7,68.9,295.0,,,7041.0,2.0,,US
2010. 02,1665.5,1158.4,90.125,74.6,71.3,69.2,118.0,,,6930.0,2.0,,US
2010. 03,1730.3,1130.8,90.67299999999999,74.9,71.8,69.4,156.0,,,6482.0,2.01,,US
2010. 04,1648.3,1115.5,90.946,75.2,72.3,69.7,206.0,,,6362.0,2.0,,US
2010. 05,1691.9,1200.2,91.038,75.7,72.9,69.8,135.0,,,6401.0,2.01,,US
2010. 06,1731.1,1210.3,90.946,75.9,73.1,69.9,398.0,,,6392.0,2.0,,US
2010. 07,1762.2,1187.2,91.12899999999999,76.0,73.3,70.0,417.0,,378.0,6128.0,2.2,,US
2010. 08,1815.8,1189.1,91.585,76.0,73.6,70.6,388.0,,39.0,6085.0,2.27,,US
2010. 09,1889.7,1142.0,92.223,76.3,73.8,70.6,1067.0,,149.0,5994.0,2.27,,US
2010. 10,1924.7,1126.6,92.223,76.5,74.1,70.6,320.0,,900.0,5841.0,2.26,,US
2010. 11,2002.5,1157.3,91.859,76.9,74.6,70.9,247.0,,3012.0,5680.0,2.37,,US
2010. 12,2091.6,1138.9,92.132,77.1,74.9,70.9,1157.0,,452.0,5575.0,2.5,,US
2011. 01,2002.9,1114.3,93.13600000000001,77.6,75.6,71.2,597.0,365.0,784.0,5472.0,2.66,8.7,US
2011. 02,2002.7,1127.9,93.68299999999999,78.4,76.8,71.5,115.0,150.0,63.0,5567.0,2.75,8.7,US
2011. 03,2153.1,1107.2,94.23,79.9,78.6,72.1,1334.0,1629.0,130.0,5469.0,2.92,8.7,US
2011. 04,2121.9,1072.3,94.23,81.4,80.9,73.0,1387.0,1642.0,111.0,5354.0,3.01,8.7,US
2011. 05,2074.6,1080.6,94.595,81.8,81.3,73.1,845.0,804.0,255.0,5419.0,3.02,8.7,US
2011. 06,2150.1,1078.1,94.686,82.9,82.3,71.3,459.0,204.0,211.0,5200.0,3.2,8.7,US
2011. 07,1869.4,1052.6,95.234,83.8,83.1,71.2,1709.0,302.0,515.0,5014.0,3.26,8.6,US
2011. 08,1791.0,1071.7,95.59899999999999,84.6,83.8,71.3,1907.0,544.0,209.0,4942.0,3.25,8.4,US
2011. 09,1825.9,1179.5,95.507,85.5,84.7,71.4,361.0,204.0,148.0,4713.0,3.25,8.4,US
2011. 10,1858.8,1104.5,95.59899999999999,86.5,85.7,71.6,356.0,1651.0,160.0,4501.0,3.24,8.2,US
2011. 11,1863.2,1150.3,95.87200000000001,88.8,87.7,71.5,1250.0,213.0,441.0,3780.0,3.26,8.3,US
2011. 12,1891.0,1153.3,96.055,89.7,88.6,71.5,2826.0,160.0,248.0,3510.0,3.26,8.0,US
2012. 01,2003.2,1125.0,96.41,90.8,89.4,71.9,1104.0,166.0,196.0,3363.0,3.26,8.0,US
2012. 02,2023.4,1126.5,96.602,91.8,90.5,72.0,652.0,220.0,99.0,3507.0,3.25,8.0,US
2012. 03,1995.9,1137.8,96.675,92.5,91.4,72.3,960.0,1197.0,146.0,3144.0,3.25,7.8,US
2012. 04,1886.4,1134.2,96.675,93.3,92.3,72.3,316.0,1066.0,164.0,2916.0,3.25,7.6,US
2012. 05,1848.6,1177.8,96.867,94.0,93.1,72.5,1331.0,1083.0,246.0,3549.0,3.26,7.4,US
2012. 06,1826.8,1153.8,96.794,94.5,93.7,72.5,1008.0,659.0,229.0,3047.0,3.26,7.5,US
2012. 07,1918.9,1136.2,96.59299999999999,94.0,93.2,72.1,269.0,669.0,2499.0,3291.0,3.09,7.4,US
2012. 08,1961.3,1134.6,97.04899999999999,93.8,92.8,72.2,2208.0,277.0,321.0,2975.0,3.0,7.4,US
2012. 09,1942.2,1118.6,97.542,93.7,92.7,72.3,304.0,2161.0,230.0,3018.0,2.99,7.5,US
2012. 10,1904.7,1094.1,97.432,93.7,92.7,72.1,561.0,371.0,121.0,3071.0,2.81,7.5,US
2012. 11,1973.8,1084.7,97.07600000000001,94.0,93.2,72.2,447.0,292.0,408.0,3474.0,2.75,7.5,US
2012. 12,1986.1,1071.1,97.14,93.7,93.5,71.7,591.0,234.0,304.0,3659.0,2.75,7.4,US
2013. 01,1979.9,1082.7,98.162,93.6,93.6,71.9,166.0,74.0,130.0,3245.0,2.76,7.2,US
2013. 02,1990.2,1085.4,98.37200000000001,93.4,93.7,72.1,134.0,79.0,1688.0,3035.0,2.75,7.4,US
2013. 03,1938.9,1112.1,98.37200000000001,93.3,93.9,72.4,179.0,2055.0,629.0,2792.0,2.74,7.3,US
2013. 04,1974.5,1108.1,98.198,93.4,94.3,72.7,1110.0,174.0,160.0,2438.0,2.75,7.1,US
2013. 05,1884.4,1128.3,98.189,93.4,94.5,72.8,254.0,1060.0,269.0,2210.0,2.56,7.0,US
2013. 06,1871.8,1149.7,98.116,93.5,94.8,72.9,300.0,194.0,665.0,1924.0,2.49,7.1,US
2013. 07,1897.0,1113.6,98.281,93.6,95.1,73.1,395.0,237.0,153.0,1830.0,2.48,7.2,US
2013. 08,1984.4,1110.9,98.7,93.4,95.2,73.3,925.0,513.0,1446.0,1685.0,2.5,7.2,US
2013. 09,2029.7,1075.6,98.855,93.4,95.3,73.5,565.0,108.0,123.0,2816.0,2.5,7.2,US
2013. 10,2009.9,1061.4,98.445,93.7,95.6,73.5,681.0,636.0,1466.0,2499.0,2.5,7.2,US
2013. 11,1988.3,1062.1,98.40799999999999,93.9,95.8,73.4,172.0,1513.0,697.0,2895.0,2.5,7.2,US
2013. 12,1948.2,1055.3,98.399,93.9,95.9,73.4,463.0,198.0,1963.0,3310.0,2.5,7.1,US
2014. 01,1937.7,1079.2,99.056,94.0,95.9,73.3,513.0,99.0,380.0,2943.0,2.5,6.9,US
2014. 02,1952.4,1067.7,99.348,94.1,96.1,73.3,3281.0,200.0,1612.0,2559.0,2.49,6.8,US
2014. 03,1991.2,1068.8,99.366,94.4,96.3,73.2,236.0,232.0,1381.0,2081.0,2.48,6.5,US
2014. 04,1994.1,1031.7,99.539,94.7,96.4,73.0,1135.0,293.0,607.0,1709.0,2.49,6.5,US
2014. 05,1995.1,1021.6,99.649,95.0,96.4,72.8,235.0,235.0,1179.0,1467.0,2.49,6.5,US
2014. 06,2022.0,1014.4,99.65799999999999,95.4,96.7,72.7,230.0,263.0,820.0,1115.0,2.48,6.5,US
2014. 07,2060.9,1024.3,99.758,95.9,96.9,72.4,679.0,288.0,1266.0,806.0,2.49,6.4,US
2014. 08,2042.7,1013.6,99.904,96.3,97.2,72.3,219.0,169.0,190.0,555.0,2.34,6.4,US
2014. 09,1942.8,1050.6,99.904,96.6,97.4,72.3,353.0,539.0,174.0,409.0,2.24,6.5,US
2014. 10,1959.7,1054.0,99.594,96.9,97.6,72.2,3121.0,2812.0,610.0,342.0,2.07,6.4,US
2014. 11,1941.9,1101.1,99.485,97.1,97.8,72.2,957.0,1530.0,797.0,307.0,1.98,6.4,US
2014. 12,1921.0,1099.2,99.257,97.4,98.0,72.2,1543.0,1099.0,265.0,258.0,1.99,6.4,US
2015. 01,1961.0,1090.8,99.85,97.5,98.1,72.0,233.0,149.0,247.0,329.0,1.99,6.3,US
2015. 02,2012.6,1099.2,99.78,97.8,98.2,71.9,768.0,1482.0,271.0,309.0,1.99,6.3,US
2015. 03,2107.3,1105.0,99.84,98.0,98.3,71.9,261.0,628.0,1359.0,250.0,1.83,6.3,US
2015. 04,2114.9,1068.1,99.88,98.4,98.6,71.8,1209.0,825.0,1268.0,118.0,1.73,6.0,US
2015. 05,2063.7,1108.0,100.09,98.7,98.8,71.7,1104.0,526.0,915.0,98.0,1.74,6.0,US
2015. 06,2058.0,1124.1,100.15,99.2,99.1,71.5,274.0,653.0,179.0,96.0,1.57,6.0,US
2015. 07,1952.6,1166.3,100.13,99.5,99.3,70.8,1971.0,1092.0,197.0,125.0,1.48,6.0,US
2015. 08,1939.6,1176.3,100.36,99.8,99.4,70.7,840.0,269.0,570.0,105.0,1.49,6.0,US
2015. 09,2020.6,1194.5,100.04,100.3,99.8,70.6,1722.0,277.0,1051.0,94.0,1.48,6.0,US
2015. 10,2006.8,1142.3,99.95,100.7,100.1,70.5,1855.0,1421.0,160.0,89.0,1.48,6.0,US
2015. 11,1971.5,1150.4,99.77,101.1,100.3,70.4,1618.0,3907.0,524.0,365.0,1.49,5.8,US
2015. 12,1894.7,1172.0,100.15,101.5,100.5,70.3,604.0,249.0,2107.0,437.0,1.48,5.7,US
2016. 01,1900.6,1208.4,100.47,101.7,100.7,70.3,2740.0,775.0,161.0,857.0,1.49,5.6,US
2016. 02,1976.5,1235.4,100.77,101.9,101.0,70.3,233.0,207.0,184.0,668.0,1.49,5.5,US
2016. 03,1996.2,1153.5,100.48,102.0,101.0,70.3,2469.0,269.0,172.0,627.0,1.49,5.5,US
2016. 04,1966.7,1143.9,100.65,102.2,101.2,70.3,1984.0,3044.0,2202.0,593.0,1.48,5.3,US
2016. 05,1977.0,1190.6,100.74,102.3,101.4,70.3,421.0,266.0,282.0,1609.0,1.49,5.2,US
2016. 06,2002.5,1164.7,100.68,102.3,101.4,70.3,403.0,321.0,621.0,1037.0,1.29,5.1,US
2016. 07,2036.7,1125.7,100.59,102.1,101.3,70.4,337.0,356.0,226.0,907.0,1.23,5.0,US
2016. 08,2042.6,1118.5,100.9,101.9,101.1,70.4,2330.0,396.0,285.0,701.0,1.23,5.0,US
2016. 09,2036.0,1096.3,101.5,101.9,101.1,70.6,2666.0,934.0,562.0,605.0,1.24,4.9,US
2016. 10,1981.8,1145.2,101.88,102.0,101.2,70.5,1069.0,3868.0,516.0,526.0,1.23,4.9,US
2016. 11,2021.7,1168.5,101.58,102.1,101.1,70.5,695.0,1696.0,217.0,509.0,1.23,4.8,US
2016. 12,2061.7,1208.5,101.64,102.0,101.1,70.5,978.0,621.0,596.0,481.0,1.23,4.8,US
2017. 01,2082.8,1157.8,102.6,101.8,100.9,70.5,140.0,165.0,200.0,682.0,1.24,4.8,US
2017. 02,2136.2,1132.1,102.93,101.7,100.9,70.5,465.0,1626.0,1144.0,811.0,1.23,4.7,US
2017. 03,2160.2,1116.1,102.83,101.7,101.0,70.6,172.0,167.0,994.0,789.0,1.23,4.8,US
2017. 04,2301.9,1130.1,102.83,101.6,101.0,70.7,1049.0,167.0,709.0,736.0,1.23,4.8,US
2017. 05,2372.2,1123.9,102.93,101.4,100.9,70.8,641.0,418.0,450.0,713.0,1.23,4.9,US
2017. 06,2412.9,1139.6,102.68,101.3,100.8,70.8,2576.0,539.0,643.0,873.0,1.24,4.9,US
2017. 07,2372.2,1119.1,102.67,101.1,100.7,70.9,290.0,99.0,172.0,869.0,1.24,5.0,US
2017. 08,2371.8,1122.8,103.09,100.8,100.5,70.9,175.0,984.0,1046.0,898.0,1.23,4.9,US
2017. 09,2482.9,1146.7,103.39,100.7,100.4,70.9,1088.0,206.0,3020.0,872.0,1.25,4.9,US
2017. 10,2533.5,1125.0,103.23,100.4,100.3,71.0,1369.0,282.0,141.0,866.0,1.25,5.0,US
2017. 11,2467.7,1082.4,102.43,100.0,100.0,71.1,1596.0,132.0,1990.0,849.0,1.26,5.0,US
2017. 12,2520.9,1071.4,102.73,99.7,99.8,72.5,3186.0,1109.0,158.0,855.0,1.51,4.9,US
2018. 01,2439.1,1071.5,103.13,99.2,99.3,72.6,145.0,167.0,1569.0,1089.0,1.5,5.0,US
2018. 02,2451.6,1071.0,103.9,98.7,98.7,72.5,212.0,146.0,701.0,837.0,1.49,4.8,US
2018. 03,2458.2,1066.5,103.62,98.3,98.1,72.3,226.0,81.0,613.0,830.0,1.49,4.8,US
