Date Time,MG,MM,JS,JSratio,Permits,Starts,Completed,Unsold,Interest,JW,Reg
2010. 02,2.003714311286142,-1.7653167185877505,6.712564543889843,46.4,2.877210306630098,,,2.9563929836340215,0.0,,GG
2010. 03,2.4120647990691912,-3.0927835051546393,4.3697478991596705,46.7,2.8917830005904417,,,2.7966898462535,0.009999999999999787,,GG
2010. 04,3.502002265869497,-3.597122302158273,4.3261231281197965,47.2,2.284561442627877,,,2.5953619549812466,0.0,,GG
2010. 05,3.320045685620232,-3.703703703703709,4.966887417218535,47.6,1.794077294037479,,,2.544210836131786,0.20000000000000018,,GG
2010. 06,2.448114260209766,-3.7075180226570525,6.4569536423841,48.0,-2.1564475595757457,,,2.5605937567597272,0.26000000000000023,,GG
2010. 07,1.8169768597779967,-3.5051546391752675,6.942148760330591,48.6,-4.033987215118875,,,2.6587699255597594,0.27,,GG
2010. 08,2.6164807453005867,-3.298969072164948,7.742998352553543,48.9,-6.78136863528959,,,2.815803253652765,0.25,,GG
2010. 09,3.6291612874750134,-2.786377708978327,9.64052287581698,49.4,-6.692685610012203,,,3.15869171464719,0.3700000000000001,,GG
2010. 10,3.514594689643036,-2.0703933747411973,12.337662337662337,50.1,-5.928359501118872,,,3.526579298970177,0.2999999999999998,,GG
2010. 11,3.5099468622370678,-1.2500000000000067,13.89337641357027,50.8,-4.815379741003196,,,3.8769310904728864,0.3900000000000001,,GG
2010. 12,3.8157200633022637,-0.5246589716684125,13.89337641357027,51.2,-0.5492430663236992,,,4.064606547888522,0.48,,GG
